,index,case,event,journey_id,random_distributed_time,new_trace,last_trace,delay,random_distributed_time_delay,timestamp,time_diff
130,130,22,C,0,1.1078941071936328,False,False,0.0,1.1078941071936328,40.647287725300096,0.1512517138810665
131,131,22,F,0,0.15125171388106992,False,True,0.0,0.15125171388106992,40.79853943918116,0.37602836396020933
138,138,25,D,0,0.17602836396020788,True,False,0.2,0.3760283639602079,41.17456780314137,1.3169371326223995
139,139,25,E,0,1.3169371326224026,False,False,0.0,1.3169371326224026,42.49150493576377,0.5901245377120432
140,140,25,A,0,0.5901245377120422,False,False,0.0,0.5901245377120422,43.081629473475815,0.22885900531024816
141,141,25,D,0,0.228859005310248,False,False,0.0,0.228859005310248,43.31048847878606,3.304507949495388
142,142,25,B,0,3.3045079494953864,False,True,0.0,3.3045079494953864,46.61499642828145,2.1078606968598876
216,216,42,B,0,1.907860696859888,True,False,0.2,2.107860696859888,48.72285712514134,2.335773810020889
217,217,42,D,0,2.335773810020886,False,False,0.0,2.335773810020886,51.05863093516223,0.30465327421047306
218,218,42,B,0,0.3046532742104706,False,True,0.0,0.3046532742104706,51.3632842093727,0.31177506713264336
301,301,55,A,0,0.11177506713264501,True,False,0.2,0.311775067132645,51.675059276505344,1.9078684952741227
302,302,55,F,0,1.9078684952741236,False,False,0.0,1.9078684952741236,53.58292777177947,0.7946989960658399
303,303,55,F,0,0.7946989960658389,False,False,0.0,0.7946989960658389,54.37762676784531,0.4519496941447514
304,304,55,D,0,0.45194969414474984,False,False,0.0,0.45194969414474984,54.82957646199006,0.10639454226443945
305,305,55,D,0,0.10639454226443802,False,False,0.0,0.10639454226443802,54.9359710042545,0.5226319928755316
306,306,55,E,0,0.5226319928755346,False,False,0.0,0.5226319928755346,55.45860299713003,1.03630578462419
307,307,55,A,0,1.0363057846241872,False,False,0.0,1.0363057846241872,56.49490878175422,2.71866835809157
308,308,55,B,0,2.718668358091572,False,False,0.0,2.718668358091572,59.21357713984579,0.7433682934787669
309,309,55,C,0,0.7433682934787696,False,False,0.0,0.7433682934787696,59.956945433324556,0.01103992655128394
310,310,55,F,0,0.011039926551286059,False,True,0.0,0.011039926551286059,59.96798535987584,0.6318910721009914
319,319,58,D,0,0.43189107210099464,True,False,0.2,0.6318910721009947,60.59987643197683,0.2930020260572803
320,320,58,E,0,0.2930020260572769,False,False,0.0,0.2930020260572769,60.89287845803411,0.679503413179745
321,321,58,A,0,0.6795034131797428,False,False,0.0,0.6795034131797428,61.57238187121386,2.0570335265878725
322,322,58,D,0,2.057033526587874,False,False,0.0,2.057033526587874,63.62941539780173,1.020452553771868
323,323,58,B,0,1.0204525537718674,False,True,0.0,1.0204525537718674,64.6498679515736,1.4141868750795084
341,341,63,B,0,1.2141868750795028,True,False,0.2,1.4141868750795028,66.0640548266531,0.49923892323461416
342,342,63,D,0,0.4992389232346141,False,False,0.0,0.4992389232346141,66.56329374988772,0.19787304772647474
343,343,63,B,0,0.197873047726479,False,True,0.0,0.197873047726479,66.7611667976142,1.1147560062502038
396,396,72,A,0,0.9147560062501998,True,False,0.2,1.1147560062501998,67.8759228038644,0.1535191554329316
397,397,72,F,0,0.15351915543292716,False,False,0.0,0.15351915543292716,68.02944195929733,0.1156722588854393
398,398,72,F,0,0.11567225888544551,False,False,0.0,0.11567225888544551,68.14511421818277,1.3066409513866262
399,399,72,D,0,1.306640951386627,False,False,0.0,1.306640951386627,69.4517551695694,0.13042174818384922
400,400,72,D,0,0.13042174818384467,False,False,0.0,0.13042174818384467,69.58217691775324,2.9832700753509585
401,401,72,B,0,2.9832700753509536,False,False,0.0,2.9832700753509536,72.5654469931042,1.5694661182645433
402,402,72,E,0,1.5694661182645455,False,False,0.0,1.5694661182645455,74.13491311136875,0.4643121066135478
403,403,72,C,0,0.46431210661355277,False,False,0.0,0.46431210661355277,74.5992252179823,2.026202149907931
404,404,72,A,0,2.026202149907937,False,False,0.0,2.026202149907937,76.62542736789023,0.19598285373481872
405,405,72,F,0,0.1959828537348161,False,True,0.0,0.1959828537348161,76.82141022162504,1.523515236848624
466,466,82,B,0,1.3235152368486258,True,False,0.2,1.5235152368486258,78.34492545847367,0.543992318486076
467,467,82,D,0,0.5439923184860818,False,False,0.0,0.5439923184860818,78.88891777695974,1.5217180211591312
468,468,82,B,0,1.5217180211591286,False,True,0.0,1.5217180211591286,80.41063579811888,1.4763051708195718
474,474,84,D,0,1.2763051708195758,True,False,0.2,1.4763051708195758,81.88694096893845,2.3709278121187083
475,475,84,C,0,2.370927812118714,False,False,0.0,2.370927812118714,84.25786878105716,0.2948020815294967
476,476,84,A,0,0.294802081529491,False,False,0.0,0.294802081529491,84.55267086258665,0.17701288270266957
477,477,84,F,0,0.17701288270266752,False,True,0.0,0.17701288270266752,84.72968374528932,2.845526102275514
547,547,95,B,0,2.6455261022755168,True,False,0.2,2.845526102275517,87.57520984756484,1.111703019982329
548,548,95,D,0,1.1117030199823326,False,False,0.0,1.1117030199823326,88.68691286754716,0.3897769294772644
549,549,95,B,0,0.38977692947726317,False,True,0.0,0.38977692947726317,89.07668979702443,2.6955263343016185
563,563,98,D,0,2.495526334301625,True,False,0.2,2.695526334301625,91.77221613132605,0.7607678884235014
564,564,98,A,0,0.7607678884234946,False,False,0.0,0.7607678884234946,92.53298401974955,0.39635884641724317
565,565,98,F,0,0.39635884641724173,False,False,0.0,0.39635884641724173,92.92934286616679,0.16210970872757002
566,566,98,A,0,0.1621097087275725,False,False,0.0,0.1621097087275725,93.09145257489436,0.899892335569163
567,567,98,F,0,0.8998923355691574,False,False,0.0,0.8998923355691574,93.99134491046352,1.1955161863461683
568,568,98,A,0,1.1955161863461723,False,False,0.0,1.1955161863461723,95.1868610968097,1.5187054854250874
569,569,98,F,0,1.5187054854250936,False,True,0.0,1.5187054854250936,96.70556658223478,0.40627946939237347
674,674,115,D,0,0.20627946939237662,True,False,0.2,0.40627946939237664,97.11184605162715,0.56667122030467
675,675,115,E,0,0.566671220304671,False,False,0.0,0.566671220304671,97.67851727193182,0.03328840499877117
676,676,115,A,0,0.03328840499877691,False,False,0.0,0.03328840499877691,97.7118056769306,0.9645817363248597
677,677,115,D,0,0.9645817363248588,False,False,0.0,0.9645817363248588,98.67638741325545,0.1385733801786273
678,678,115,B,0,0.13857338017862703,False,True,0.0,0.13857338017862703,98.81496079343408,0.3209734272839171
679,679,116,D,0,0.12097342728391226,True,False,0.2,0.32097342728391226,99.135934220718,1.0822948450205985
680,680,116,E,0,1.0822948450206047,False,False,0.0,1.0822948450206047,100.2182290657386,1.1163431403858368
681,681,116,A,0,1.1163431403858304,False,False,0.0,1.1163431403858304,101.33457220612443,0.4208236823207159
682,682,116,D,0,0.420823682320709,False,False,0.0,0.420823682320709,101.75539588844515,0.2668566641480794
683,683,116,B,0,0.26685666414807646,False,True,0.0,0.26685666414807646,102.02225255259323,3.1290249051018435
843,843,142,D,0,2.9290249051018407,True,False,0.2,3.129024905101841,105.15127745769507,1.1370524330877743
844,844,142,E,0,1.1370524330877712,False,False,0.0,1.1370524330877712,106.28832989078285,0.14519621500542712
845,845,142,A,0,0.14519621500543414,False,False,0.0,0.14519621500543414,106.43352610578827,0.12858431124395509
846,846,142,D,0,0.1285843112439526,False,False,0.0,0.1285843112439526,106.56211041703223,1.4063634131652094
847,847,142,B,0,1.4063634131652074,False,True,0.0,1.4063634131652074,107.96847383019744,0.7801644699065378
863,863,145,B,0,0.5801644699065406,True,False,0.2,0.7801644699065406,108.74863830010398,0.9534184700838608
864,864,145,D,0,0.953418470083864,False,False,0.0,0.953418470083864,109.70205677018784,0.3554267842879568
865,865,145,B,0,0.3554267842879595,False,True,0.0,0.3554267842879595,110.0574835544758,1.5740329355842988
869,869,147,B,0,1.374032935584298,True,False,0.2,1.574032935584298,111.6315164900601,1.4493969099417825
870,870,147,D,0,1.4493969099417843,False,False,0.0,1.4493969099417843,113.08091340000188,0.8784701879613408
871,871,147,B,0,0.8784701879613425,False,True,0.0,0.8784701879613425,113.95938358796322,0.9834193382832694
901,901,153,A,0,0.7834193382832634,True,False,0.2,0.9834193382832634,114.94280292624649,1.308977216216519
902,902,153,F,0,1.3089772162165252,False,False,0.0,1.3089772162165252,116.251780142463,0.551445175125238
903,903,153,F,0,0.5514451751252311,False,False,0.0,0.5514451751252311,116.80322531758824,2.3305629188635493
904,904,153,D,0,2.330562918863556,False,False,0.0,2.330562918863556,119.13378823645179,0.5817450326409812
905,905,153,D,0,0.5817450326409798,False,False,0.0,0.5817450326409798,119.71553326909277,0.3359145263015506
906,906,153,B,0,0.3359145263015479,False,False,0.0,0.3359145263015479,120.05144779539432,0.331530152377411
907,907,153,E,0,0.33153015237741723,False,False,0.0,0.33153015237741723,120.38297794777174,0.25880640044003655
908,908,153,A,0,0.2588064004400419,False,False,0.0,0.2588064004400419,120.64178434821177,0.8601808051040365
909,909,153,C,0,0.8601808051040314,False,False,0.0,0.8601808051040314,121.50196515331581,0.931541474420996
910,910,153,F,0,0.9315414744209904,False,True,0.0,0.9315414744209904,122.4335066277368,0.7516980633524213
1089,1089,181,D,0,0.5516980633524199,True,False,0.2,0.75169806335242,123.18520469108923,0.7300595680275848
1090,1090,181,A,0,0.730059568027591,False,False,0.0,0.730059568027591,123.91526425911681,0.8126067738022869
1091,1091,181,F,0,0.8126067738022914,False,False,0.0,0.8126067738022914,124.7278710329191,0.839454872001312
1092,1092,181,A,0,0.8394548720013187,False,False,0.0,0.8394548720013187,125.56732590492041,0.02431828078874787
1093,1093,181,F,0,0.024318280788753387,False,False,0.0,0.024318280788753387,125.59164418570916,1.6934834477829241
1094,1094,181,A,0,1.693483447782919,False,False,0.0,1.693483447782919,127.28512763349208,0.447789869928954
1095,1095,181,F,0,0.4477898699289475,False,False,0.0,0.4477898699289475,127.73291750342104,0.016847136281043618
1096,1096,181,A,0,0.016847136281050626,False,False,0.0,0.016847136281050626,127.74976463970208,0.7244245485271961
1097,1097,181,F,0,0.7244245485271865,False,True,0.0,0.7244245485271865,128.47418918822927,0.9155494782590949
1125,1125,186,B,0,0.7155494782591068,True,False,0.2,0.9155494782591067,129.38973866648837,3.6579677649072266
1126,1126,186,D,0,3.657967764907232,False,False,0.0,3.657967764907232,133.0477064313956,3.7003087169499054
1127,1127,186,B,0,3.700308716949909,False,True,0.0,3.700308716949909,136.7480151483455,0.6508636394107441
1162,1162,193,D,0,0.450863639410739,True,False,0.2,0.650863639410739,137.39887878775625,0.7563559958011581
1163,1163,193,C,0,0.756355995801145,False,False,0.0,0.756355995801145,138.1552347835574,1.2346587579546622
1164,1164,193,A,0,1.2346587579546695,False,False,0.0,1.2346587579546695,139.38989354151207,0.04463984684738875
1165,1165,193,F,0,0.04463984684738546,False,False,0.0,0.04463984684738546,139.43453338835945,0.8989703548190846
1166,1166,193,A,0,0.8989703548190743,False,False,0.0,0.8989703548190743,140.33350374317854,1.8547964840642521
1167,1167,193,F,0,1.854796484064246,False,True,0.0,1.854796484064246,142.1883002272428,0.9779182335550161
1223,1223,202,F,0,0.7779182335550172,True,False,0.2,0.9779182335550172,143.1662184607978,2.968893234178182
1224,1224,202,A,0,2.9688932341781706,False,False,0.0,2.9688932341781706,146.135111694976,0.2385256706359371
1225,1225,202,F,0,0.23852567063593136,False,False,0.0,0.23852567063593136,146.37363736561193,0.35977928675728776
1226,1226,202,D,0,0.35977928675729,False,False,0.0,0.35977928675729,146.73341665236921,1.0487355897387545
1227,1227,202,D,0,1.0487355897387511,False,False,0.0,1.0487355897387511,147.78215224210797,1.1446003614306903
1228,1228,202,B,0,1.1446003614306812,False,False,0.0,1.1446003614306812,148.92675260353866,1.1314794391471708
1229,1229,202,C,0,1.1314794391471628,False,False,0.0,1.1314794391471628,150.05823204268583,4.711682684818783
1230,1230,202,E,0,4.711682684818789,False,False,0.0,4.711682684818789,154.7699147275046,0.7784438698238887
1231,1231,202,A,0,0.7784438698238949,False,False,0.0,0.7784438698238949,155.5483585973285,0.43112658382872837
1232,1232,202,F,0,0.43112658382872915,False,True,0.0,0.43112658382872915,155.97948518115723,0.8459712334668552
1371,1371,227,D,0,0.645971233466854,True,False,0.2,0.8459712334668541,156.82545641462409,0.5177952325473143
1372,1372,227,E,0,0.5177952325473233,False,False,0.0,0.5177952325473233,157.3432516471714,0.23032437150069995
1373,1373,227,A,0,0.23032437150069127,False,False,0.0,0.23032437150069127,157.5735760186721,0.07549206186328661
1374,1374,227,D,0,0.07549206186329033,False,False,0.0,0.07549206186329033,157.6490680805354,0.029751767811433183
1375,1375,227,B,0,0.029751767811441957,False,True,0.0,0.029751767811441957,157.67881984834682,3.304684213447075
1450,1450,243,D,0,3.104684213447065,True,False,0.2,3.3046842134470653,160.9835040617939,0.7400388768493258
1451,1451,243,A,0,0.7400388768493161,False,False,0.0,0.7400388768493161,161.72354293864322,0.09375910308799007
1452,1452,243,F,0,0.09375910308800207,False,True,0.0,0.09375910308800207,161.8173020417312,0.47703937198298263
1540,1540,258,F,0,0.27703937198297934,True,False,0.2,0.47703937198297935,162.2943414137142,1.1807012326729307
1541,1541,258,A,0,1.1807012326729287,False,False,0.0,1.1807012326729287,163.47504264638712,0.05682695099756074
1542,1542,258,D,0,0.0568269509975468,False,False,0.0,0.0568269509975468,163.53186959738468,0.7105392070382948
1543,1543,258,F,0,0.7105392070382928,False,False,0.0,0.7105392070382928,164.24240880442298,2.5486229758951993
1544,1544,258,D,0,2.548622975895192,False,False,0.0,2.548622975895192,166.79103178031818,1.1802748778474381
1545,1545,258,B,0,1.1802748778474361,False,False,0.0,1.1802748778474361,167.97130665816562,1.3874450313573448
1546,1546,258,C,0,1.3874450313573436,False,False,0.0,1.3874450313573436,169.35875168952296,0.4462761847334491
1547,1547,258,E,0,0.44627618473344566,False,False,0.0,0.44627618473344566,169.8050278742564,0.6577735910862259
1548,1548,258,A,0,0.6577735910862278,False,False,0.0,0.6577735910862278,170.46280146534264,2.4657636009640385
1549,1549,258,F,0,2.465763600964051,False,True,0.0,2.465763600964051,172.92856506630667,3.7266178633028915
1581,1581,265,B,0,3.5266178633028797,True,False,0.2,3.72661786330288,176.65518292960957,0.15630716097260233
1582,1582,265,D,0,0.1563071609725979,False,False,0.0,0.1563071609725979,176.81149009058217,0.25935950160371135
1583,1583,265,B,0,0.25935950160372195,False,True,0.0,0.25935950160372195,177.07084959218588,1.6809003375880422
1631,1631,273,B,0,1.480900337588047,True,False,0.2,1.680900337588047,178.75174992977392,3.617466692615295
1632,1632,273,D,0,3.6174666926153014,False,False,0.0,3.6174666926153014,182.36921662238922,1.5276971396136503
1633,1633,273,B,0,1.5276971396136374,False,True,0.0,1.5276971396136374,183.89691376200287,0.4434710535073805
1757,1757,296,D,0,0.2434710535073693,True,False,0.2,0.4434710535073693,184.34038481551025,0.4729551025372132
1758,1758,296,E,0,0.47295510253720285,False,False,0.0,0.47295510253720285,184.81333991804746,0.09373375948709395
1759,1759,296,A,0,0.09373375948709821,False,False,0.0,0.09373375948709821,184.90707367753456,0.26990838237057346
1760,1760,296,D,0,0.269908382370584,False,False,0.0,0.269908382370584,185.17698205990513,0.23082348810453368
1761,1761,296,B,0,0.23082348810452624,False,True,0.0,0.23082348810452624,185.40780554800966,0.6122377317557266
1808,1808,305,D,0,0.41223773175571454,True,False,0.2,0.6122377317557146,186.0200432797654,0.362399045546681
1809,1809,305,E,0,0.3623990455466717,False,False,0.0,0.3623990455466717,186.38244232531207,0.34275417962808774
1810,1810,305,A,0,0.34275417962809834,False,False,0.0,0.34275417962809834,186.72519650494016,0.7934393917625471
1811,1811,305,D,0,0.7934393917625501,False,False,0.0,0.7934393917625501,187.5186358967027,0.39640681726814364
1812,1812,305,B,0,0.39640681726813753,False,True,0.0,0.39640681726813753,187.91504271397085,1.0062981868400982
1858,1858,312,B,0,0.8062981868400905,True,False,0.2,1.0062981868400904,188.92134090081095,2.907036413969479
1859,1859,312,D,0,2.9070364139694855,False,False,0.0,2.9070364139694855,191.82837731478043,0.3678124959757554
1860,1860,312,B,0,0.3678124959757452,False,True,0.0,0.3678124959757452,192.19618981075618,1.6845234423196018
1967,1967,330,D,0,1.484523442319612,True,False,0.2,1.684523442319612,193.88071325307578,0.05220030795544517
1968,1968,330,E,0,0.05220030795544832,False,False,0.0,0.05220030795544832,193.93291356103123,2.62631979552512
1969,1969,330,A,0,2.626319795525117,False,False,0.0,2.626319795525117,196.55923335655635,0.6982695675586683
1970,1970,330,D,0,0.6982695675586668,False,False,0.0,0.6982695675586668,197.25750292411502,0.05796292659408664
1971,1971,330,B,0,0.057962926594098844,False,True,0.0,0.057962926594098844,197.3154658507091,0.4677921479826921
1972,1972,331,D,0,0.2677921479826906,True,False,0.2,0.4677921479826906,197.7832579986918,1.0176979046428016
1973,1973,331,A,0,1.0176979046428127,False,False,0.0,1.0176979046428127,198.8009559033346,1.7529052892526806
1974,1974,331,F,0,1.752905289252683,False,False,0.0,1.752905289252683,200.55386119258728,0.005040704075440772
1975,1975,331,A,0,0.005040704075428476,False,False,0.0,0.005040704075428476,200.55890189666272,0.8045462811533923
1976,1976,331,F,0,0.8045462811534037,False,True,0.0,0.8045462811534037,201.3634481778161,0.5098570285670405
2154,2154,363,B,0,0.309857028567034,True,False,0.2,0.5098570285670341,201.87330520638315,0.42275997057805625
2155,2155,363,D,0,0.42275997057806114,False,False,0.0,0.42275997057806114,202.2960651769612,0.11050763511576633
2156,2156,363,B,0,0.11050763511577252,False,True,0.0,0.11050763511577252,202.40657281207697,1.6661484319103295
2204,2204,372,D,0,1.4661484319103422,True,False,0.2,1.6661484319103421,204.0727212439873,0.395524336217278
2205,2205,372,E,0,0.3955243362172885,False,False,0.0,0.3955243362172885,204.46824558020458,0.9075705372006837
2206,2206,372,A,0,0.9075705372006753,False,False,0.0,0.9075705372006753,205.37581611740526,1.0631984356621444
2207,2207,372,D,0,1.0631984356621453,False,False,0.0,1.0631984356621453,206.4390145530674,0.16859482019754068
2208,2208,372,B,0,0.16859482019752775,False,True,0.0,0.16859482019752775,206.60760937326495,1.6007263891765717
2234,2234,376,A,0,1.4007263891765593,True,False,0.2,1.6007263891765593,208.20833576244152,1.4586175842980253
2235,2235,376,F,0,1.4586175842980138,False,False,0.0,1.4586175842980138,209.66695334673955,0.16807321027090438
2236,2236,376,F,0,0.16807321027091568,False,False,0.0,0.16807321027091568,209.83502655701045,0.10770317428315934
2237,2237,376,D,0,0.10770317428315077,False,False,0.0,0.10770317428315077,209.9427297312936,1.2377221545541772
2238,2238,376,D,0,1.23772215455418,False,False,0.0,1.23772215455418,211.1804518858478,0.514719766933581
2239,2239,376,E,0,0.5147197669335798,False,False,0.0,0.5147197669335798,211.69517165278137,1.455595010950418
2240,2240,376,A,0,1.4555950109504308,False,False,0.0,1.4555950109504308,213.1507666637318,0.4968358174850209
2241,2241,376,B,0,0.49683581748501376,False,False,0.0,0.49683581748501376,213.6476024812168,2.154015638577903
2242,2242,376,C,0,2.1540156385779072,False,False,0.0,2.1540156385779072,215.8016181197947,0.2161044000377501
2243,2243,376,F,0,0.2161044000377569,False,True,0.0,0.2161044000377569,216.01772251983246,1.3253324619064415
2303,2303,387,D,0,1.125332461906443,True,False,0.2,1.325332461906443,217.3430549817389,0.15642508365658614
2304,2304,387,C,0,0.15642508365659397,False,False,0.0,0.15642508365659397,217.4994800653955,0.39193550227693663
2305,2305,387,A,0,0.3919355022769334,False,False,0.0,0.3919355022769334,217.89141556767242,0.9873785586127326
2306,2306,387,F,0,0.9873785586127443,False,False,0.0,0.9873785586127443,218.87879412628516,0.8607092801165948
2307,2307,387,A,0,0.8607092801165855,False,False,0.0,0.8607092801165855,219.73950340640175,0.20041190822053068
2308,2308,387,F,0,0.20041190822053542,False,True,0.0,0.20041190822053542,219.93991531462228,2.6342818509689323
2337,2337,392,D,0,2.434281850968936,True,False,0.2,2.6342818509689363,222.57419716559122,1.0992848138399438
2338,2338,392,C,0,1.0992848138399376,False,False,0.0,1.0992848138399376,223.67348197943116,1.453586810274743
2339,2339,392,A,0,1.4535868102747302,False,False,0.0,1.4535868102747302,225.1270687897059,0.13153690102203086
2340,2340,392,F,0,0.1315369010220398,False,True,0.0,0.1315369010220398,225.25860569072793,0.2071937471436911
2395,2395,400,B,0,0.007193747143680305,True,False,0.2,0.20719374714368033,225.46579943787162,2.4132234170128015
2396,2396,400,D,0,2.4132234170128033,False,False,0.0,2.4132234170128033,227.87902285488443,0.1372007335083083
2397,2397,400,B,0,0.1372007335083049,False,True,0.0,0.1372007335083049,228.01622358839273,0.6878834486240919
2441,2441,407,F,0,0.48788344862409727,True,False,0.2,0.6878834486240972,228.70410703701683,0.6418208037027
2442,2442,407,A,0,0.6418208037027046,False,False,0.0,0.6418208037027046,229.34592784071953,0.6701688231423475
2443,2443,407,D,0,0.6701688231423488,False,False,0.0,0.6701688231423488,230.01609666386187,1.8539224920391177
2444,2444,407,F,0,1.853922492039117,False,False,0.0,1.853922492039117,231.870019155901,0.014001991838881622
2445,2445,407,D,0,0.014001991838877126,False,False,0.0,0.014001991838877126,231.88402114773987,2.1439256828155635
2446,2446,407,E,0,2.1439256828155635,False,False,0.0,2.1439256828155635,234.02794683055544,3.2551838036044103
2447,2447,407,A,0,3.2551838036044054,False,False,0.0,3.2551838036044054,237.28313063415985,1.5064666369621307
2448,2448,407,B,0,1.506466636962138,False,False,0.0,1.506466636962138,238.78959727112198,4.002010076490251
2449,2449,407,C,0,4.002010076490261,False,False,0.0,4.002010076490261,242.79160734761223,0.5146008209277113
2450,2450,407,F,0,0.5146008209277202,False,True,0.0,0.5146008209277202,243.30620816853994,0.4890732642222986
2454,2454,409,B,0,0.2890732642223029,True,False,0.2,0.4890732642223029,243.79528143276224,0.7264462860302103
2455,2455,409,D,0,0.7264462860302227,False,False,0.0,0.7264462860302227,244.52172771879245,1.8324366475353315
2456,2456,409,B,0,1.8324366475353437,False,True,0.0,1.8324366475353437,246.35416436632778,0.846603420616816
2508,2508,417,B,0,0.6466034206168054,True,False,0.2,0.8466034206168054,247.2007677869446,0.4552327796036195
2509,2509,417,D,0,0.45523277960363306,False,False,0.0,0.45523277960363306,247.65600056654822,0.05362493895569287
2510,2510,417,B,0,0.053624938955683835,False,True,0.0,0.053624938955683835,247.7096255055039,2.570530813758097
2547,2547,425,F,0,2.3705308137580876,True,False,0.2,2.570530813758088,250.280156319262,0.5652431060102572
2548,2548,425,D,0,0.5652431060102563,False,False,0.0,0.5652431060102563,250.84539942527226,0.8367053223873882
2549,2549,425,A,0,0.8367053223873977,False,False,0.0,0.8367053223873977,251.68210474765965,1.7573771337485482
2550,2550,425,F,0,1.7573771337485349,False,False,0.0,1.7573771337485349,253.4394818814082,1.69928640209352
2551,2551,425,D,0,1.6992864020935332,False,False,0.0,1.6992864020935332,255.13876828350172,0.18742026434080117
2552,2552,425,B,0,0.18742026434080492,False,False,0.0,0.18742026434080492,255.32618854784252,0.9507897206915175
2553,2553,425,E,0,0.9507897206915312,False,False,0.0,0.9507897206915312,256.27697826853404,0.3106061677917751
2554,2554,425,C,0,0.31060616779179906,False,False,0.0,0.31060616779179906,256.5875844363258,2.561282812728166
2555,2555,425,A,0,2.5612828127281877,False,False,0.0,2.5612828127281877,259.148867249054,0.11629020730453021
2556,2556,425,F,0,0.11629020730451216,False,True,0.0,0.11629020730451216,259.2651574563585,0.7433416662361196
2585,2585,432,D,0,0.5433416662361171,True,False,0.2,0.7433416662361172,260.0084991225946,1.4630609426742467
2586,2586,432,A,0,1.4630609426742474,False,False,0.0,1.4630609426742474,261.4715600652689,0.7293471931859585
2587,2587,432,F,0,0.7293471931859713,False,False,0.0,0.7293471931859713,262.20090725845483,0.27159701744500353
2588,2588,432,A,0,0.2715970174449822,False,False,0.0,0.2715970174449822,262.47250427589984,1.5489144034332298
2589,2589,432,F,0,1.5489144034332298,False,False,0.0,1.5489144034332298,264.02141867933307,0.30925032905173566
2590,2590,432,A,0,0.30925032905171773,False,False,0.0,0.30925032905171773,264.3306690083848,0.1911235553072288
2591,2591,432,F,0,0.19112355530720926,False,True,0.0,0.19112355530720926,264.52179256369203,0.20201355083247563
2600,2600,435,A,0,0.002013550832492197,True,False,0.2,0.2020135508324922,264.7238061145245,0.5444601390211687
2601,2601,435,F,0,0.544460139021197,False,False,0.0,0.544460139021197,265.2682662535457,1.4500294671155984
2602,2602,435,F,0,1.4500294671156135,False,False,0.0,1.4500294671156135,266.7182957206613,0.0886575446654092
2603,2603,435,D,0,0.08865754466538718,False,False,0.0,0.08865754466538718,266.8069532653267,0.9291152805458296
2604,2604,435,D,0,0.9291152805458326,False,False,0.0,0.9291152805458326,267.7360685458725,2.2061803352564766
2605,2605,435,B,0,2.2061803352564873,False,False,0.0,2.2061803352564873,269.942248881129,0.5326205241997855
