,index,case,event,journey_id,random_distributed_time,new_trace,last_trace,delay,random_distributed_time_delay,timestamp,time_diff
563,563,98,D,0,2.495526334301625,True,False,0.15,2.645526334301625,91.12221613132604,0.7607678884235014
564,564,98,A,0,0.7607678884234946,False,False,0.0,0.7607678884234946,91.88298401974954,0.39635884641724317
565,565,98,F,0,0.39635884641724173,False,False,0.0,0.39635884641724173,92.27934286616679,0.16210970872757002
566,566,98,A,0,0.1621097087275725,False,False,0.0,0.1621097087275725,92.44145257489436,0.899892335569163
567,567,98,F,0,0.8998923355691574,False,False,0.0,0.8998923355691574,93.34134491046352,1.1955161863461683
568,568,98,A,0,1.1955161863461723,False,False,0.0,1.1955161863461723,94.53686109680969,1.5187054854250874
569,569,98,F,0,1.5187054854250936,False,True,0.0,1.5187054854250936,96.05556658223477,0.3562794693923763
674,674,115,D,0,0.20627946939237662,True,False,0.15,0.35627946939237665,96.41184605162715,0.56667122030467
675,675,115,E,0,0.566671220304671,False,False,0.0,0.566671220304671,96.97851727193182,0.03328840499877117
676,676,115,A,0,0.03328840499877691,False,False,0.0,0.03328840499877691,97.01180567693059,0.9645817363248597
677,677,115,D,0,0.9645817363248588,False,False,0.0,0.9645817363248588,97.97638741325545,0.1385733801786273
678,678,115,B,0,0.13857338017862703,False,True,0.0,0.13857338017862703,98.11496079343408,0.2709734272839057
679,679,116,D,0,0.12097342728391226,True,False,0.15,0.27097342728391227,98.38593422071798,1.0822948450205985
680,680,116,E,0,1.0822948450206047,False,False,0.0,1.0822948450206047,99.46822906573858,1.1163431403858368
681,681,116,A,0,1.1163431403858304,False,False,0.0,1.1163431403858304,100.58457220612442,0.4208236823207159
682,682,116,D,0,0.420823682320709,False,False,0.0,0.420823682320709,101.00539588844514,0.2668566641480794
683,683,116,B,0,0.26685666414807646,False,True,0.0,0.26685666414807646,101.27225255259322,3.0790249051018463
843,843,142,D,0,2.9290249051018407,True,False,0.15,3.0790249051018406,104.35127745769506,1.1370524330877743
844,844,142,E,0,1.1370524330877712,False,False,0.0,1.1370524330877712,105.48832989078284,0.14519621500542712
845,845,142,A,0,0.14519621500543414,False,False,0.0,0.14519621500543414,105.63352610578826,0.12858431124395509
846,846,142,D,0,0.1285843112439526,False,False,0.0,0.1285843112439526,105.76211041703222,1.4063634131652094
847,847,142,B,0,1.4063634131652074,False,True,0.0,1.4063634131652074,107.16847383019743,0.7301644699065406
863,863,145,B,0,0.5801644699065406,True,False,0.15,0.7301644699065406,107.89863830010397,0.9534184700838608
864,864,145,D,0,0.953418470083864,False,False,0.0,0.953418470083864,108.85205677018783,0.3554267842879568
865,865,145,B,0,0.3554267842879595,False,True,0.0,0.3554267842879595,109.20748355447579,1.5240329355843016
869,869,147,B,0,1.374032935584298,True,False,0.15,1.5240329355842979,110.73151649006009,1.4493969099417825
870,870,147,D,0,1.4493969099417843,False,False,0.0,1.4493969099417843,112.18091340000187,0.8784701879613408
871,871,147,B,0,0.8784701879613425,False,True,0.0,0.8784701879613425,113.05938358796321,0.9334193382832581
901,901,153,A,0,0.7834193382832634,True,False,0.15,0.9334193382832634,113.99280292624647,1.308977216216519
902,902,153,F,0,1.3089772162165252,False,False,0.0,1.3089772162165252,115.30178014246299,0.551445175125238
903,903,153,F,0,0.5514451751252311,False,False,0.0,0.5514451751252311,115.85322531758823,2.3305629188635493
904,904,153,D,0,2.330562918863556,False,False,0.0,2.330562918863556,118.18378823645178,0.5817450326409812
905,905,153,D,0,0.5817450326409798,False,False,0.0,0.5817450326409798,118.76553326909276,0.3359145263015506
906,906,153,B,0,0.3359145263015479,False,False,0.0,0.3359145263015479,119.10144779539431,0.331530152377411
907,907,153,E,0,0.33153015237741723,False,False,0.0,0.33153015237741723,119.43297794777172,0.25880640044003655
908,908,153,A,0,0.2588064004400419,False,False,0.0,0.2588064004400419,119.69178434821175,0.8601808051040365
909,909,153,C,0,0.8601808051040314,False,False,0.0,0.8601808051040314,120.55196515331579,0.931541474420996
910,910,153,F,0,0.9315414744209904,False,True,0.0,0.9315414744209904,121.48350662773679,0.7016980633524241
1089,1089,181,D,0,0.5516980633524199,True,False,0.15,0.7016980633524199,122.18520469108921,0.7300595680275848
1090,1090,181,A,0,0.730059568027591,False,False,0.0,0.730059568027591,122.9152642591168,0.8126067738022869
1091,1091,181,F,0,0.8126067738022914,False,False,0.0,0.8126067738022914,123.72787103291908,0.839454872001312
1092,1092,181,A,0,0.8394548720013187,False,False,0.0,0.8394548720013187,124.5673259049204,0.02431828078874787
1093,1093,181,F,0,0.024318280788753387,False,False,0.0,0.024318280788753387,124.59164418570914,1.6934834477829241
1094,1094,181,A,0,1.693483447782919,False,False,0.0,1.693483447782919,126.28512763349207,0.447789869928954
1095,1095,181,F,0,0.4477898699289475,False,False,0.0,0.4477898699289475,126.73291750342102,0.016847136281043618
1096,1096,181,A,0,0.016847136281050626,False,False,0.0,0.016847136281050626,126.74976463970206,0.7244245485271819
1097,1097,181,F,0,0.7244245485271865,False,True,0.0,0.7244245485271865,127.47418918822925,0.865549478259112
1125,1125,186,B,0,0.7155494782591068,True,False,0.15,0.8655494782591068,128.33973866648836,3.6579677649072266
1126,1126,186,D,0,3.657967764907232,False,False,0.0,3.657967764907232,131.99770643139559,3.7003087169499054
1127,1127,186,B,0,3.700308716949909,False,True,0.0,3.700308716949909,135.6980151483455,0.6008636394107327
1162,1162,193,D,0,0.450863639410739,True,False,0.15,0.600863639410739,136.29887878775622,0.7563559958011581
1163,1163,193,C,0,0.756355995801145,False,False,0.0,0.756355995801145,137.05523478355738,1.2346587579546622
1164,1164,193,A,0,1.2346587579546695,False,False,0.0,1.2346587579546695,138.28989354151204,0.04463984684738875
1165,1165,193,F,0,0.04463984684738546,False,False,0.0,0.04463984684738546,138.33453338835943,0.8989703548190846
1166,1166,193,A,0,0.8989703548190743,False,False,0.0,0.8989703548190743,139.23350374317852,1.8547964840642521
1167,1167,193,F,0,1.854796484064246,False,True,0.0,1.854796484064246,141.08830022724277,0.9279182335550047
1223,1223,202,F,0,0.7779182335550172,True,False,0.15,0.9279182335550172,142.01621846079777,2.968893234178182
1224,1224,202,A,0,2.9688932341781706,False,False,0.0,2.9688932341781706,144.98511169497596,0.2385256706359371
1225,1225,202,F,0,0.23852567063593136,False,False,0.0,0.23852567063593136,145.2236373656119,0.35977928675728776
1226,1226,202,D,0,0.35977928675729,False,False,0.0,0.35977928675729,145.58341665236918,1.0487355897387545
1227,1227,202,D,0,1.0487355897387511,False,False,0.0,1.0487355897387511,146.63215224210794,1.1446003614306903
1228,1228,202,B,0,1.1446003614306812,False,False,0.0,1.1446003614306812,147.77675260353863,1.1314794391471708
1229,1229,202,C,0,1.1314794391471628,False,False,0.0,1.1314794391471628,148.9082320426858,4.711682684818783
1230,1230,202,E,0,4.711682684818789,False,False,0.0,4.711682684818789,153.61991472750458,0.7784438698238887
1231,1231,202,A,0,0.7784438698238949,False,False,0.0,0.7784438698238949,154.39835859732847,0.43112658382872837
1232,1232,202,F,0,0.43112658382872915,False,True,0.0,0.43112658382872915,154.8294851811572,0.7959712334668438
1371,1371,227,D,0,0.645971233466854,True,False,0.15,0.7959712334668541,155.62545641462404,0.5177952325473143
1372,1372,227,E,0,0.5177952325473233,False,False,0.0,0.5177952325473233,156.14325164717135,0.23032437150069995
1373,1373,227,A,0,0.23032437150069127,False,False,0.0,0.23032437150069127,156.37357601867205,0.07549206186328661
1374,1374,227,D,0,0.07549206186329033,False,False,0.0,0.07549206186329033,156.44906808053534,0.029751767811433183
1375,1375,227,B,0,0.029751767811441957,False,True,0.0,0.029751767811441957,156.47881984834677,3.2546842134470637
1450,1450,243,D,0,3.104684213447065,True,False,0.15,3.254684213447065,159.73350406179384,0.7400388768493258
1451,1451,243,A,0,0.7400388768493161,False,False,0.0,0.7400388768493161,160.47354293864316,0.09375910308799007
1452,1452,243,F,0,0.09375910308800207,False,True,0.0,0.09375910308800207,160.56730204173115,0.42703937198297126
1540,1540,258,F,0,0.27703937198297934,True,False,0.15,0.42703937198297937,160.99434141371412,1.1807012326729307
1541,1541,258,A,0,1.1807012326729287,False,False,0.0,1.1807012326729287,162.17504264638706,0.05682695099756074
1542,1542,258,D,0,0.0568269509975468,False,False,0.0,0.0568269509975468,162.23186959738462,0.7105392070382948
1543,1543,258,F,0,0.7105392070382928,False,False,0.0,0.7105392070382928,162.9424088044229,2.5486229758951993
1544,1544,258,D,0,2.548622975895192,False,False,0.0,2.548622975895192,165.4910317803181,1.1802748778474381
1545,1545,258,B,0,1.1802748778474361,False,False,0.0,1.1802748778474361,166.67130665816555,1.3874450313573448
1546,1546,258,C,0,1.3874450313573436,False,False,0.0,1.3874450313573436,168.0587516895229,0.4462761847334491
1547,1547,258,E,0,0.44627618473344566,False,False,0.0,0.44627618473344566,168.50502787425634,0.6577735910862259
1548,1548,258,A,0,0.6577735910862278,False,False,0.0,0.6577735910862278,169.16280146534257,2.4657636009640385
1549,1549,258,F,0,2.465763600964051,False,True,0.0,2.465763600964051,171.6285650663066,3.67661786330288
1581,1581,265,B,0,3.5266178633028797,True,False,0.15,3.6766178633028797,175.3051829296095,0.15630716097260233
1582,1582,265,D,0,0.1563071609725979,False,False,0.0,0.1563071609725979,175.4614900905821,0.25935950160371135
1583,1583,265,B,0,0.25935950160372195,False,True,0.0,0.25935950160372195,175.7208495921858,1.6309003375880593
1631,1631,273,B,0,1.480900337588047,True,False,0.15,1.6309003375880469,177.35174992977386,3.617466692615295
1632,1632,273,D,0,3.6174666926153014,False,False,0.0,3.6174666926153014,180.96921662238915,1.5276971396136503
1633,1633,273,B,0,1.5276971396136374,False,True,0.0,1.5276971396136374,182.4969137620028,0.3934710535073691
1757,1757,296,D,0,0.2434710535073693,True,False,0.15,0.39347105350736933,182.89038481551017,0.4729551025372132
1758,1758,296,E,0,0.47295510253720285,False,False,0.0,0.47295510253720285,183.3633399180474,0.09373375948709395
1759,1759,296,A,0,0.09373375948709821,False,False,0.0,0.09373375948709821,183.45707367753448,0.26990838237057346
1760,1760,296,D,0,0.269908382370584,False,False,0.0,0.269908382370584,183.72698205990505,0.23082348810453368
1761,1761,296,B,0,0.23082348810452624,False,True,0.0,0.23082348810452624,183.9578055480096,0.5622377317557152
1808,1808,305,D,0,0.41223773175571454,True,False,0.15,0.5622377317557146,184.5200432797653,0.362399045546681
1809,1809,305,E,0,0.3623990455466717,False,False,0.0,0.3623990455466717,184.88244232531198,0.34275417962808774
1810,1810,305,A,0,0.34275417962809834,False,False,0.0,0.34275417962809834,185.22519650494007,0.7934393917625471
1811,1811,305,D,0,0.7934393917625501,False,False,0.0,0.7934393917625501,186.01863589670262,0.39640681726814364
1812,1812,305,B,0,0.39640681726813753,False,True,0.0,0.39640681726813753,186.41504271397076,0.9562981868400868
1858,1858,312,B,0,0.8062981868400905,True,False,0.15,0.9562981868400905,187.37134090081085,2.907036413969479
1859,1859,312,D,0,2.9070364139694855,False,False,0.0,2.9070364139694855,190.27837731478033,0.3678124959757554
1860,1860,312,B,0,0.3678124959757452,False,True,0.0,0.3678124959757452,190.64618981075608,1.6345234423196189
1967,1967,330,D,0,1.484523442319612,True,False,0.15,1.634523442319612,192.2807132530757,0.05220030795544517
1968,1968,330,E,0,0.05220030795544832,False,False,0.0,0.05220030795544832,192.33291356103115,2.62631979552512
1969,1969,330,A,0,2.626319795525117,False,False,0.0,2.626319795525117,194.95923335655627,0.6982695675586683
1970,1970,330,D,0,0.6982695675586668,False,False,0.0,0.6982695675586668,195.65750292411494,0.05796292659408664
1971,1971,330,B,0,0.057962926594098844,False,True,0.0,0.057962926594098844,195.71546585070902,0.4177921479826807
1972,1972,331,D,0,0.2677921479826906,True,False,0.15,0.4177921479826906,196.1332579986917,1.0176979046428016
1973,1973,331,A,0,1.0176979046428127,False,False,0.0,1.0176979046428127,197.1509559033345,1.7529052892526806
1974,1974,331,F,0,1.752905289252683,False,False,0.0,1.752905289252683,198.9038611925872,0.005040704075440772
1975,1975,331,A,0,0.005040704075428476,False,False,0.0,0.005040704075428476,198.90890189666263,0.8045462811533923
1976,1976,331,F,0,0.8045462811534037,False,True,0.0,0.8045462811534037,199.71344817781602,0.45985702856702915
2154,2154,363,B,0,0.309857028567034,True,False,0.15,0.45985702856703403,200.17330520638305,0.42275997057805625
2155,2155,363,D,0,0.42275997057806114,False,False,0.0,0.42275997057806114,200.5960651769611,0.11050763511576633
2156,2156,363,B,0,0.11050763511577252,False,True,0.0,0.11050763511577252,200.70657281207687,1.6161484319103465
2204,2204,372,D,0,1.4661484319103422,True,False,0.15,1.616148431910342,202.32272124398722,0.395524336217278
2205,2205,372,E,0,0.3955243362172885,False,False,0.0,0.3955243362172885,202.7182455802045,0.9075705372006837
2206,2206,372,A,0,0.9075705372006753,False,False,0.0,0.9075705372006753,203.62581611740518,1.0631984356621444
2207,2207,372,D,0,1.0631984356621453,False,False,0.0,1.0631984356621453,204.68901455306732,0.16859482019754068
2208,2208,372,B,0,0.16859482019752775,False,True,0.0,0.16859482019752775,204.85760937326486,1.5507263891765604
2234,2234,376,A,0,1.4007263891765593,True,False,0.15,1.5507263891765593,206.40833576244142,1.4586175842980253
2235,2235,376,F,0,1.4586175842980138,False,False,0.0,1.4586175842980138,207.86695334673945,0.16807321027090438
2236,2236,376,F,0,0.16807321027091568,False,False,0.0,0.16807321027091568,208.03502655701035,0.10770317428315934
2237,2237,376,D,0,0.10770317428315077,False,False,0.0,0.10770317428315077,208.1427297312935,1.2377221545541772
2238,2238,376,D,0,1.23772215455418,False,False,0.0,1.23772215455418,209.3804518858477,0.514719766933581
2239,2239,376,E,0,0.5147197669335798,False,False,0.0,0.5147197669335798,209.89517165278127,1.455595010950418
2240,2240,376,A,0,1.4555950109504308,False,False,0.0,1.4555950109504308,211.3507666637317,0.4968358174850209
2241,2241,376,B,0,0.49683581748501376,False,False,0.0,0.49683581748501376,211.8476024812167,2.154015638577903
2242,2242,376,C,0,2.1540156385779072,False,False,0.0,2.1540156385779072,214.0016181197946,0.2161044000377501
2243,2243,376,F,0,0.2161044000377569,False,True,0.0,0.2161044000377569,214.21772251983236,1.2753324619064301
2303,2303,387,D,0,1.125332461906443,True,False,0.15,1.275332461906443,215.4930549817388,0.15642508365658614
2304,2304,387,C,0,0.15642508365659397,False,False,0.0,0.15642508365659397,215.64948006539538,0.39193550227693663
2305,2305,387,A,0,0.3919355022769334,False,False,0.0,0.3919355022769334,216.04141556767232,0.9873785586127326
2306,2306,387,F,0,0.9873785586127443,False,False,0.0,0.9873785586127443,217.02879412628505,0.8607092801165948
2307,2307,387,A,0,0.8607092801165855,False,False,0.0,0.8607092801165855,217.88950340640164,0.20041190822053068
2308,2308,387,F,0,0.20041190822053542,False,True,0.0,0.20041190822053542,218.08991531462217,2.5842818509689494
2337,2337,392,D,0,2.434281850968936,True,False,0.15,2.584281850968936,220.67419716559112,1.0992848138399438
2338,2338,392,C,0,1.0992848138399376,False,False,0.0,1.0992848138399376,221.77348197943107,1.453586810274743
2339,2339,392,A,0,1.4535868102747302,False,False,0.0,1.4535868102747302,223.2270687897058,0.13153690102203086
2340,2340,392,F,0,0.1315369010220398,False,True,0.0,0.1315369010220398,223.35860569072784,0.15719374714367973
2395,2395,400,B,0,0.007193747143680305,True,False,0.15,0.1571937471436803,223.51579943787152,2.4132234170128015
2396,2396,400,D,0,2.4132234170128033,False,False,0.0,2.4132234170128033,225.92902285488432,0.1372007335083083
2397,2397,400,B,0,0.1372007335083049,False,True,0.0,0.1372007335083049,226.06622358839263,0.637883448624109
2441,2441,407,F,0,0.48788344862409727,True,False,0.15,0.6378834486240973,226.70410703701674,0.6418208037027
2442,2442,407,A,0,0.6418208037027046,False,False,0.0,0.6418208037027046,227.34592784071944,0.6701688231423475
2443,2443,407,D,0,0.6701688231423488,False,False,0.0,0.6701688231423488,228.0160966638618,1.8539224920391177
2444,2444,407,F,0,1.853922492039117,False,False,0.0,1.853922492039117,229.8700191559009,0.014001991838881622
2445,2445,407,D,0,0.014001991838877126,False,False,0.0,0.014001991838877126,229.8840211477398,2.1439256828155635
2446,2446,407,E,0,2.1439256828155635,False,False,0.0,2.1439256828155635,232.02794683055535,3.2551838036044103
2447,2447,407,A,0,3.2551838036044054,False,False,0.0,3.2551838036044054,235.28313063415976,1.5064666369621307
2448,2448,407,B,0,1.506466636962138,False,False,0.0,1.506466636962138,236.7895972711219,4.002010076490251
2449,2449,407,C,0,4.002010076490261,False,False,0.0,4.002010076490261,240.79160734761214,0.5146008209277113
2450,2450,407,F,0,0.5146008209277202,False,True,0.0,0.5146008209277202,241.30620816853985,0.43907326422231563
2454,2454,409,B,0,0.2890732642223029,True,False,0.15,0.43907326422230286,241.74528143276217,0.7264462860302103
2455,2455,409,D,0,0.7264462860302227,False,False,0.0,0.7264462860302227,242.47172771879238,1.8324366475353315
2456,2456,409,B,0,1.8324366475353437,False,True,0.0,1.8324366475353437,244.3041643663277,0.7966034206168047
2508,2508,417,B,0,0.6466034206168054,True,False,0.15,0.7966034206168054,245.10076778694452,0.4552327796036195
2509,2509,417,D,0,0.45523277960363306,False,False,0.0,0.45523277960363306,245.55600056654814,0.05362493895569287
2510,2510,417,B,0,0.053624938955683835,False,True,0.0,0.053624938955683835,245.60962550550383,2.5205308137580857
2547,2547,425,F,0,2.3705308137580876,True,False,0.15,2.5205308137580875,248.1301563192619,0.5652431060102572
2548,2548,425,D,0,0.5652431060102563,False,False,0.0,0.5652431060102563,248.69539942527217,0.8367053223873882
2549,2549,425,A,0,0.8367053223873977,False,False,0.0,0.8367053223873977,249.53210474765956,1.7573771337485482
2550,2550,425,F,0,1.7573771337485349,False,False,0.0,1.7573771337485349,251.2894818814081,1.69928640209352
2551,2551,425,D,0,1.6992864020935332,False,False,0.0,1.6992864020935332,252.98876828350163,0.18742026434080117
2552,2552,425,B,0,0.18742026434080492,False,False,0.0,0.18742026434080492,253.17618854784243,0.9507897206915175
2553,2553,425,E,0,0.9507897206915312,False,False,0.0,0.9507897206915312,254.12697826853395,0.3106061677918035
2554,2554,425,C,0,0.31060616779179906,False,False,0.0,0.31060616779179906,254.43758443632575,2.5612828127281944
2555,2555,425,A,0,2.5612828127281877,False,False,0.0,2.5612828127281877,256.99886724905394,0.11629020730453021
2556,2556,425,F,0,0.11629020730451216,False,True,0.0,0.11629020730451216,257.1151574563585,0.6933416662361083
2585,2585,432,D,0,0.5433416662361171,True,False,0.15,0.6933416662361171,257.8084991225946,1.4630609426742467
2586,2586,432,A,0,1.4630609426742474,False,False,0.0,1.4630609426742474,259.27156006526883,0.7293471931859585
2587,2587,432,F,0,0.7293471931859713,False,False,0.0,0.7293471931859713,260.0009072584548,0.27159701744500353
2588,2588,432,A,0,0.2715970174449822,False,False,0.0,0.2715970174449822,260.2725042758998,1.5489144034332298
2589,2589,432,F,0,1.5489144034332298,False,False,0.0,1.5489144034332298,261.821418679333,0.30925032905173566
2590,2590,432,A,0,0.30925032905171773,False,False,0.0,0.30925032905171773,262.13066900838476,0.1911235553072288
2591,2591,432,F,0,0.19112355530720926,False,True,0.0,0.19112355530720926,262.321792563692,0.15201355083246426
2600,2600,435,A,0,0.002013550832492197,True,False,0.15,0.15201355083249218,262.47380611452445,0.5444601390211687
2601,2601,435,F,0,0.544460139021197,False,False,0.0,0.544460139021197,263.0182662535456,1.4500294671155984
2602,2602,435,F,0,1.4500294671156135,False,False,0.0,1.4500294671156135,264.4682957206612,0.0886575446654092
2603,2603,435,D,0,0.08865754466538718,False,False,0.0,0.08865754466538718,264.5569532653266,0.9291152805458296
2604,2604,435,D,0,0.9291152805458326,False,False,0.0,0.9291152805458326,265.48606854587246,2.2061803352564766
2605,2605,435,B,0,2.2061803352564873,False,False,0.0,2.2061803352564873,267.69224888112893,0.5326205241997855
