level_0,Unnamed: 0,index,case,event,journey_id,random_distributed_time,new_trace,delay,random_distributed_time_delay,timestamp,time_diff,new_guess_col,TAP,TOK_TAP,TOK_TAP_is_cut,TOK_MPTAP_is_cut,TOK_MPTAP,TAP_is_cut,TAP_discovered_case,next_activity,pair,MPTAP,MPTAP_is_cut,MPTAP_discovered_case
24,126,126,22,D,0,1.161614216237837,False,0.0,1.161614216237837,35.70373399348828,0.6814642149533725,False,0.6814642149533725,-1.382921505877202,False,False,-0.9932854615214013,False,8.0,E,D_E,0.8471246835915137,False,5.0
25,127,127,22,E,0,0.6814642149533755,False,0.0,0.6814642149533755,36.38519820844165,1.5928408534765737,False,1.5928408534765737,-0.4518565932191474,False,False,-0.44514235042190853,False,8.0,A,E_A,1.051587755311405,False,5.0
26,128,128,22,A,0,1.5928408534765737,False,0.0,1.5928408534765737,37.978039061918224,2.4613545561882404,False,2.4613545561882404,0.4249203690903558,True,True,0.8137728057992573,True,8.0,B,A_B,0.9282020743125172,False,5.0
27,129,129,22,B,0,2.4613545561882404,False,0.0,2.4613545561882404,40.43939361810647,1.10789410719363,False,1.10789410719363,-0.9531535932427806,False,False,-0.032401347411673775,False,9.0,C,B_C,1.0851677445719075,False,5.0
28,130,130,22,C,0,1.1078941071936328,False,0.0,1.1078941071936328,41.547287725300095,0.1512517138810665,False,0.1512517138810665,-1.8937468210236297,False,False,-1.5757607764209776,False,9.0,F,C_F,1.0253450698885733,False,5.0
29,131,131,22,F,0,0.1512517138810699,False,0.0,0.1512517138810699,41.69853943918116,0.6760283639602065,True,0.6760283639602065,-1.3571706645166373,False,False,-0.5387139815827642,False,9.0,D,F_D,1.2815808011377554,True,5.0
30,138,138,25,D,0,0.1760283639602078,True,0.5,0.6760283639602078,42.37456780314137,1.3169371326223995,False,1.3169371326223995,-0.700247685544654,False,False,-0.7127299297285596,False,9.0,E,D_E,0.8471246835915137,False,6.0
31,139,139,25,E,0,1.3169371326224026,False,0.0,1.3169371326224026,43.69150493576377,0.5901245377120432,False,0.5901245377120432,-1.4156443317736338,False,False,-0.6941379443509568,False,9.0,A,E_A,1.051587755311405,False,6.0
32,140,140,25,A,0,0.5901245377120422,False,0.0,0.5901245377120422,44.28162947347581,0.2288590053102481,False,0.2288590053102481,-1.7625495437454544,False,False,-1.1900210992320122,False,9.0,D,A_D,0.902478125896437,False,6.0
33,141,141,25,D,0,0.228859005310248,False,0.0,0.228859005310248,44.51048847878606,3.304507949495388,False,3.304507949495388,1.3231661989418877,True,True,0.6717089644605565,True,9.0,B,D_B,1.0289531194552297,False,6.0
34,142,142,25,B,0,3.3045079494953864,False,0.0,3.3045079494953864,47.81499642828145,2.407860696859885,True,2.407860696859885,0.36160596373950193,True,True,0.6866957875480111,True,10.0,B,B_B,1.424672314723245,True,6.0
35,216,216,42,B,0,1.907860696859888,True,0.5,2.407860696859888,50.22285712514133,2.335773810020889,False,2.335773810020889,0.27314007989693856,True,True,0.57187230030051,True,11.0,D,B_D,1.2586422959506656,False,7.0
36,217,217,42,D,0,2.335773810020886,False,0.0,2.335773810020886,52.55863093516222,0.304653274210473,False,0.304653274210473,-1.7709278303286684,False,True,0.03994997731969274,False,12.0,B,D_B,1.0289531194552297,False,7.0
37,218,218,42,B,0,0.3046532742104706,False,0.0,0.3046532742104706,52.86328420937269,0.6117750671326476,True,0.6117750671326476,-1.452337364485282,False,False,-1.1928818776848744,False,12.0,A,B_A,1.3374972522348119,True,7.0
38,301,301,55,A,0,0.111775067132645,True,0.5,0.611775067132645,53.47505927650534,1.9078684952741227,False,1.9078684952741227,-0.14345100339574923,False,False,-0.49031227402728894,False,12.0,F,A_F,1.0032131908688766,False,8.0
39,302,302,55,F,0,1.907868495274124,False,0.0,1.907868495274124,55.38292777177946,0.7946989960658399,False,0.7946989960658399,-1.25730854186315,False,False,-0.6404382413016505,False,12.0,F,F_F,1.0606949447413418,False,8.0
40,303,303,55,F,0,0.7946989960658389,False,0.0,0.7946989960658389,56.1776267678453,0.4519496941447514,False,0.4519496941447514,-1.587770285595452,False,False,-0.6981676446428215,False,12.0,D,F_D,1.2815808011377554,True,8.0
41,304,304,55,D,0,0.4519496941447498,False,0.0,0.4519496941447498,56.629576461990055,0.1063945422644394,False,0.1063945422644394,-1.9224559475472702,False,False,-1.661676705852718,False,12.0,D,D_D,1.0327216686449205,False,9.0
42,305,305,55,D,0,0.106394542264438,False,0.0,0.106394542264438,56.735971004254495,0.5226319928755316,False,0.5226319928755316,-1.4992336087661609,False,False,-0.9247024188949243,False,12.0,E,D_E,0.8471246835915137,False,9.0
43,306,306,55,E,0,0.5226319928755346,False,0.0,0.5226319928755346,57.258602997130026,1.03630578462419,False,1.03630578462419,-0.9751939987765246,False,False,-0.7421708752552094,False,12.0,A,E_A,1.051587755311405,False,9.0
44,307,307,55,A,0,1.0363057846241872,False,0.0,1.0363057846241872,58.294908781754216,2.71866835809157,False,2.71866835809157,0.7173146914271151,True,True,0.8439341614597891,True,12.0,B,A_B,0.9282020743125172,False,9.0
45,308,308,55,B,0,2.718668358091572,False,0.0,2.718668358091572,61.013577139845786,0.7433682934787669,False,0.7433682934787669,-1.282441374087906,False,False,-0.41308370957197593,False,13.0,C,B_C,1.0851677445719075,False,9.0
46,309,309,55,C,0,0.7433682934787696,False,0.0,0.7433682934787696,61.75694543332455,0.0110399265512839,False,0.0110399265512839,-2.004388976216515,False,False,-1.7003456820396796,False,13.0,F,C_F,1.0253450698885733,False,9.0
47,310,310,55,F,0,0.011039926551286,False,0.0,0.011039926551286,61.76798535987584,0.9318910721009956,True,0.9318910721009956,-1.0789306970358523,False,False,-0.7182359658245849,False,13.0,D,F_D,1.2815808011377554,True,9.0
48,319,319,58,D,0,0.4318910721009946,True,0.5,0.9318910721009946,62.69987643197683,0.2930020260572803,False,0.2930020260572803,-1.7081760672879325,False,False,-1.06753054279474,False,13.0,E,D_E,0.8471246835915137,False,10.0
49,320,320,58,E,0,0.2930020260572769,False,0.0,0.2930020260572769,62.99287845803411,0.679503413179745,False,0.679503413179745,-1.3144562137379145,False,False,-0.8161468435178802,False,13.0,A,E_A,1.051587755311405,False,10.0
50,321,321,58,A,0,0.6795034131797428,False,0.0,0.6795034131797428,63.67238187121386,2.0570335265878725,False,2.0570335265878725,0.07220300632956844,True,False,-0.7370997513310342,True,13.0,D,A_D,0.902478125896437,False,10.0
51,322,322,58,D,0,2.057033526587874,False,0.0,2.057033526587874,65.72941539780173,1.020452553771861,False,1.020452553771861,-0.9688622648984282,False,False,-0.07277693209930547,False,14.0,B,D_B,1.0289531194552297,False,10.0
52,323,323,58,B,0,1.0204525537718674,False,0.0,1.0204525537718674,66.74986795157359,1.7141868750795055,True,1.7141868750795055,-0.2666239259502221,False,True,0.31190313698882455,False,14.0,B,B_B,1.424672314723245,True,10.0
53,341,341,63,B,0,1.2141868750795028,True,0.5,1.7141868750795028,68.4640548266531,0.4992389232346141,False,0.4992389232346141,-1.4799015765508878,False,False,-0.34477335054463776,False,14.0,D,B_D,1.2586422959506656,False,11.0
54,342,342,63,D,0,0.4992389232346141,False,0.0,0.4992389232346141,68.96329374988771,0.1978730477264747,False,0.1978730477264747,-1.7734766614355584,False,False,-0.33169595498763416,False,14.0,B,D_B,1.0289531194552297,False,11.0
55,343,343,63,B,0,0.197873047726479,False,0.0,0.197873047726479,69.16116679761419,1.414756006250201,True,1.414756006250201,-0.5513153626483143,False,False,-0.7437220585393973,False,14.0,A,B_A,1.3374972522348119,True,11.0
56,396,396,72,A,0,0.9147560062501998,True,0.5,1.4147560062501998,70.57592280386439,0.1535191554329316,False,0.1535191554329316,-1.8074340977701153,False,False,-0.6388298809122765,False,14.0,F,A_F,1.0032131908688766,False,12.0
57,397,397,72,F,0,0.1535191554329271,False,0.0,0.1535191554329271,70.72944195929732,0.1156722588854393,False,0.1156722588854393,-1.8408057391560557,False,False,-0.8558213527428875,False,14.0,F,F_F,1.0606949447413418,False,12.0
58,398,398,72,F,0,0.1156722588854455,False,0.0,0.1156722588854455,70.84511421818276,1.3066409513866262,False,1.3066409513866262,-0.646033056166059,False,False,-0.6489857413594844,False,14.0,D,F_D,1.2815808011377554,True,12.0
59,399,399,72,D,0,1.306640951386627,False,0.0,1.306640951386627,72.15175516956938,0.1304217481838492,False,0.1304217481838492,-1.8164901783260525,False,False,-1.6128126840927344,False,14.0,D,D_D,1.0327216686449205,False,13.0
60,400,400,72,D,0,0.1304217481838446,False,0.0,0.1304217481838446,72.28217691775323,2.9832700753509585,False,2.9832700753509585,1.0400192218598416,True,False,-0.07944101315021612,True,14.0,B,D_B,1.0289531194552297,False,13.0
61,401,401,72,B,0,2.9832700753509536,False,0.0,2.9832700753509536,75.26544699310419,1.5694661182645433,False,1.5694661182645433,-0.40210005135494775,False,False,-0.6906785374209368,False,15.0,E,B_E,0.9242013858963258,False,13.0
62,402,402,72,E,0,1.5694661182645455,False,0.0,1.5694661182645455,76.83491311136873,0.4643121066135478,False,0.4643121066135478,-1.504032338417277,False,False,-0.8863512883411402,False,15.0,C,E_C,0.9542016898890628,False,13.0
63,403,403,72,C,0,0.4643121066135527,False,0.0,0.4643121066135527,77.29922521798228,2.026202149907931,False,2.026202149907931,0.06416718015382084,True,True,0.36617538758874213,True,15.0,A,C_A,1.0680429040823818,False,13.0
64,404,404,72,A,0,2.026202149907937,False,0.0,2.026202149907937,79.32542736789021,0.1959828537348187,False,0.1959828537348187,-1.769467015678365,False,False,-0.751269267940629,False,16.0,F,A_F,1.0032131908688766,False,13.0
65,405,405,72,F,0,0.1959828537348161,False,0.0,0.1959828537348161,79.52141022162503,1.8235152368486207,True,1.8235152368486207,-0.13768628742056466,False,True,0.09755069792517479,False,16.0,B,F_B,1.589740553814742,True,13.0
66,466,466,82,B,0,1.3235152368486258,True,0.5,1.8235152368486256,81.34492545847365,0.543992318486076,False,0.543992318486076,-1.4174108887285441,False,False,-0.6050866668852495,False,16.0,D,B_D,1.2586422959506656,False,14.0
67,467,467,82,D,0,0.5439923184860818,False,0.0,0.5439923184860818,81.88891777695973,1.5217180211591312,False,1.5217180211591312,-0.4334366877680358,False,False,-0.09262757312864811,False,16.0,B,D_B,1.0289531194552297,False,14.0
68,468,468,82,B,0,1.5217180211591286,False,0.0,1.5217180211591286,83.41063579811886,1.776305170819569,True,1.776305170819569,-0.17562491386749146,False,False,-0.43936864760909033,False,16.0,D,B_D,1.2586422959506656,False,14.0
69,474,474,84,D,0,1.2763051708195758,True,0.5,1.7763051708195758,85.18694096893843,2.3709278121187083,False,2.3709278121187083,0.4192318022840267,True,True,0.6459616772396619,True,16.0,C,D_C,0.9748074762314416,False,14.0
70,475,475,84,C,0,2.370927812118714,False,0.0,2.370927812118714,87.55786878105714,0.2948020815294967,False,0.2948020815294967,-1.6666172065599683,False,False,-0.25568206471616883,False,17.0,A,C_A,1.0680429040823818,False,14.0
71,476,476,84,A,0,0.294802081529491,False,0.0,0.294802081529491,87.85267086258663,0.1770128827026695,False,0.1770128827026695,-1.7796996322699536,False,False,-0.8631885063088816,False,17.0,F,A_F,1.0032131908688766,False,14.0
72,477,477,84,F,0,0.1770128827026675,False,0.0,0.1770128827026675,88.0296837452893,3.145526102275511,True,3.145526102275511,1.192492112794369,True,True,0.7468331623479734,True,17.0,B,F_B,1.589740553814742,True,14.0
73,547,547,95,B,0,2.6455261022755168,True,0.5,3.1455261022755168,91.17520984756482,1.111703019982329,False,1.111703019982329,-0.8691796175988973,False,False,-0.5055805121616128,False,18.0,D,B_D,1.2586422959506656,False,15.0
74,548,548,95,D,0,1.1117030199823326,False,0.0,1.1117030199823326,92.28691286754714,0.3897769294772644,False,0.3897769294772644,-1.585448546526572,False,False,-0.25965498402647147,False,18.0,B,D_B,1.0289531194552297,False,15.0
75,549,549,95,B,0,0.3897769294772631,False,0.0,0.3897769294772631,92.6766897970244,2.99552633430163,True,2.99552633430163,1.0253377886208475,True,False,-0.21067581600052598,True,18.0,D,B_D,1.2586422959506656,False,15.0
76,563,563,98,D,0,2.495526334301625,True,0.5,2.995526334301625,95.67221613132604,0.7607678884235014,False,0.7607678884235014,-1.2314400499963956,False,True,0.24883775392747376,False,19.0,A,D_A,1.1202135152728947,False,15.0
77,564,564,98,A,0,0.7607678884234946,False,0.0,0.7607678884234946,96.43298401974954,0.3963588464172431,False,0.3963588464172431,-1.5898452663347502,False,False,-0.935286140669977,False,19.0,F,A_F,1.0032131908688766,False,15.0
78,565,565,98,F,0,0.3963588464172417,False,0.0,0.3963588464172417,96.82934286616678,0.16210970872757,False,0.16210970872757,-1.8191586572557954,False,False,-1.5788449166303935,False,19.0,A,F_A,1.0740271317081418,False,15.0
79,566,566,98,A,0,0.1621097087275725,False,0.0,0.1621097087275725,96.99145257489435,0.899892335569163,False,0.899892335569163,-1.0779948393120633,False,False,-0.9204767634409671,False,19.0,F,A_F,1.0032131908688766,False,15.0
80,567,567,98,F,0,0.8998923355691574,False,0.0,0.8998923355691574,97.89134491046352,1.1955161863461683,False,1.1955161863461683,-0.7766824296082362,False,False,-1.2322266878614627,False,19.0,A,F_A,1.0740271317081418,False,15.0
81,568,568,98,A,0,1.1955161863461723,False,0.0,1.1955161863461723,99.08686109680968,1.5187054854250874,False,1.5187054854250874,-0.4486587407538085,False,False,-0.8485981946429576,False,19.0,F,A_F,1.0032131908688766,False,15.0
82,569,569,98,F,0,1.5187054854250936,False,0.0,1.5187054854250936,100.60556658223476,0.7062794693923706,True,0.7062794693923706,-1.258296272813571,False,False,-0.6898003907120986,False,19.0,D,F_D,1.2815808011377554,True,15.0
83,674,674,115,D,0,0.2062794693923766,True,0.5,0.7062794693923766,101.31184605162714,0.56667122030467,False,0.56667122030467,-1.3924955954739158,False,False,-1.0592912195634714,False,19.0,E,D_E,0.8471246835915137,False,16.0
84,675,675,115,E,0,0.566671220304671,False,0.0,0.566671220304671,101.8785172719318,0.0332884049987711,False,0.0332884049987711,-1.9208346146147481,False,False,-0.9366987524811003,False,19.0,A,E_A,1.051587755311405,False,16.0
85,676,676,115,A,0,0.0332884049987769,False,0.0,0.0332884049987769,101.91180567693058,0.9645817363248596,False,0.9645817363248596,-0.9876611971983494,False,False,-0.7220710083279287,False,19.0,D,A_D,0.902478125896437,False,16.0
86,677,677,115,D,0,0.9645817363248588,False,0.0,0.9645817363248588,102.87638741325544,0.1385733801786273,False,0.1385733801786273,-1.8085403008560452,False,False,-0.3617288717979672,False,19.0,B,D_B,1.0289531194552297,False,16.0
87,678,678,115,B,0,0.138573380178627,False,0.0,0.138573380178627,103.01496079343408,0.6209734272839142,True,0.6209734272839142,-1.3235800928631196,False,False,-0.3079604369041924,False,19.0,D,B_D,1.2586422959506656,False,16.0
88,679,679,116,D,0,0.1209734272839122,True,0.5,0.6209734272839122,103.63593422071798,1.0822948450205985,False,1.0822948450205985,-0.8574073895089436,False,False,-0.974737225499202,False,19.0,E,D_E,0.8471246835915137,False,16.0
89,680,680,116,E,0,1.0822948450206047,False,0.0,1.0822948450206047,104.71822906573858,1.1163431403858368,False,1.1163431403858368,-0.8186802702925393,False,False,-0.8740671547523913,False,19.0,A,E_A,1.051587755311405,False,16.0
90,681,681,116,A,0,1.1163431403858304,False,0.0,1.1163431403858304,105.83457220612442,0.4208236823207159,False,0.4208236823207159,-1.509695106430744,False,False,-0.8224753759498578,False,19.0,D,A_D,0.902478125896437,False,16.0
91,682,682,116,D,0,0.420823682320709,False,0.0,0.420823682320709,106.25539588844514,0.2668566641480794,False,0.2668566641480794,-1.6596820425812817,False,False,-0.44490656016166574,False,19.0,B,D_B,1.0289531194552297,False,16.0
92,683,683,116,B,0,0.2668566641480764,False,0.0,0.2668566641480764,106.52225255259322,3.4290249051018407,True,3.4290249051018407,1.505576372037595,True,False,-0.039039192278135015,True,19.0,D,B_D,1.2586422959506656,False,16.0
93,843,843,142,D,0,2.9290249051018407,True,0.5,3.4290249051018407,109.95127745769506,1.1370524330877745,False,1.1370524330877745,-0.8166923323580526,False,False,-0.9049530449025912,False,20.0,E,D_E,0.8471246835915137,False,16.0
94,844,844,142,E,0,1.1370524330877712,False,0.0,1.1370524330877712,111.08832989078284,0.1451962150054271,False,0.1451962150054271,-1.8042163933782507,False,False,-0.9476094404456439,False,20.0,A,E_A,1.051587755311405,False,16.0
95,845,845,142,A,0,0.1451962150054341,False,0.0,0.1451962150054341,111.23352610578826,0.128584311243955,False,0.128584311243955,-1.8184914934977408,False,False,-0.9358811234416575,False,20.0,D,A_D,0.902478125896437,False,16.0
96,846,846,142,D,0,0.1285843112439526,False,0.0,0.1285843112439526,111.3621104170322,1.4063634131652094,False,1.4063634131652094,-0.5385837144110006,False,False,-0.4199120351038015,False,20.0,B,D_B,1.0289531194552297,False,16.0
97,847,847,142,B,0,1.4063634131652074,False,0.0,1.4063634131652074,112.76847383019742,1.080164469906535,True,1.080164469906535,-0.8617363854090936,False,True,0.043508870804527255,False,20.0,B,B_B,1.424672314723245,True,16.0
98,863,863,145,B,0,0.5801644699065406,True,0.5,1.0801644699065407,113.84863830010396,0.9534184700838608,False,0.9534184700838608,-0.9841973932791186,False,False,-0.10834105702741148,False,20.0,D,B_D,1.2586422959506656,False,17.0
99,864,864,145,D,0,0.953418470083864,False,0.0,0.953418470083864,114.80205677018782,0.3554267842879568,False,0.3554267842879568,-1.5777427684496717,False,False,-0.49211388735879846,False,20.0,B,D_B,1.0289531194552297,False,17.0
100,865,865,145,B,0,0.3554267842879595,False,0.0,0.3554267842879595,115.15748355447576,1.874032935584296,True,1.874032935584296,-0.05583669825568505,False,True,0.07728574339783267,False,20.0,B,B_B,1.424672314723245,True,17.0
101,869,869,147,B,0,1.374032935584298,True,0.5,1.874032935584298,117.03151649006008,1.4493969099417825,False,1.4493969099417825,-0.481294900141616,False,False,-0.12349701280513159,False,20.0,D,B_D,1.2586422959506656,False,18.0
102,870,870,147,D,0,1.4493969099417845,False,0.0,1.4493969099417845,118.48091340000184,0.8784701879613408,False,0.8784701879613408,-1.0496828325472376,False,False,-0.5166141214318678,False,20.0,B,D_B,1.0289531194552297,False,18.0
103,871,871,147,B,0,0.8784701879613425,False,0.0,0.8784701879613425,119.3593835879632,1.2834193382832666,True,1.2834193382832666,-0.6404354159804093,False,False,-0.5897638357902402,False,20.0,A,B_A,1.3374972522348119,True,18.0
104,901,901,153,A,0,0.7834193382832634,True,0.5,1.2834193382832637,120.64280292624646,1.308977216216519,False,1.308977216216519,-0.6115977700262567,False,False,-0.75972013193786,False,20.0,F,A_F,1.0032131908688766,False,19.0
105,902,902,153,F,0,1.3089772162165252,False,0.0,1.3089772162165252,121.95178014246298,0.551445175125238,False,0.551445175125238,-1.366018980276626,False,False,-0.8656988850062372,False,20.0,F,F_F,1.0606949447413418,False,19.0
106,903,903,153,F,0,0.5514451751252311,False,0.0,0.5514451751252311,122.50322531758822,2.3305629188635493,False,2.3305629188635493,0.4168934757333229,True,False,-0.5167000213821726,True,20.0,D,F_D,1.2815808011377554,True,19.0
107,904,904,153,D,0,2.330562918863556,False,0.0,2.330562918863556,124.83378823645177,0.5817450326409812,False,0.5817450326409812,-1.3383605135959442,False,False,-1.4076555542196458,False,21.0,D,D_D,1.0327216686449205,False,20.0
108,905,905,153,D,0,0.5817450326409798,False,0.0,0.5817450326409798,125.41553326909276,0.3359145263015506,False,0.3359145263015506,-1.5803799026814773,False,False,-0.5559361016969204,False,21.0,B,D_B,1.0289531194552297,False,20.0
109,906,906,153,B,0,0.3359145263015479,False,0.0,0.3359145263015479,125.7514477953943,0.331530152377411,False,0.331530152377411,-1.5818383441572017,False,False,-0.8717504920939895,False,21.0,E,B_E,0.9242013858963258,False,20.0
110,907,907,153,E,0,0.3315301523774172,False,0.0,0.3315301523774172,126.08297794777172,0.2588064004400365,False,0.2588064004400365,-1.6517107994750697,False,False,-0.9744550433034513,False,21.0,A,E_A,1.051587755311405,False,20.0
111,908,908,153,A,0,0.2588064004400419,False,0.0,0.2588064004400419,126.34178434821176,0.8601808051040365,False,0.8601808051040365,-1.0478987321394744,False,False,-0.8092084859530817,False,21.0,C,A_C,1.2838322655989607,True,20.0
112,909,909,153,C,0,0.8601808051040314,False,0.0,0.8601808051040314,127.20196515331578,0.931541474420996,False,0.931541474420996,-0.9726243433924116,False,False,-1.3014776102839116,False,21.0,F,C_F,1.0253450698885733,False,21.0
113,910,910,153,F,0,0.9315414744209904,False,0.0,0.9315414744209904,128.13350662773678,1.0516980633524329,True,1.0516980633524329,-0.8486379107856135,False,False,-0.5071772672769408,False,21.0,D,F_D,1.2815808011377554,True,21.0
114,1089,1089,181,D,0,0.5516980633524199,True,0.5,1.0516980633524198,129.1852046910892,0.730059568027599,False,0.730059568027599,-1.1666633836416094,False,False,-0.08299241729307338,False,21.0,A,D_A,1.1202135152728947,False,22.0
115,1090,1090,181,A,0,0.730059568027591,False,0.0,0.730059568027591,129.9152642591168,0.8126067738022869,False,0.8126067738022869,-1.080377816625143,False,False,-0.7413447928729557,False,21.0,F,A_F,1.0032131908688766,False,22.0
116,1091,1091,181,F,0,0.8126067738022914,False,0.0,0.8126067738022914,130.7278710329191,0.839454872001312,False,0.839454872001312,-1.0497861702699334,False,False,-1.0621160782933188,False,21.0,A,F_A,1.0740271317081418,False,22.0
117,1092,1092,181,A,0,0.8394548720013187,False,0.0,0.8394548720013187,131.5673259049204,0.0243182807887478,False,0.0243182807887478,-1.861218146658913,False,False,-0.7994003564630315,False,21.0,F,A_F,1.0032131908688766,False,22.0
118,1093,1093,181,F,0,0.0243182807887533,False,0.0,0.0243182807887533,131.59164418570916,1.69348344778291,False,1.69348344778291,-0.1913356114611302,False,False,-0.8368812317136792,False,21.0,A,F_A,1.0740271317081418,False,22.0
119,1094,1094,181,A,0,1.693483447782919,False,0.0,1.693483447782919,133.28512763349207,0.447789869928954,False,0.447789869928954,-1.4366757923815707,False,False,-0.8205204565398121,False,21.0,F,A_F,1.0032131908688766,False,22.0
